,_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
0,5e4113dd70dfe123d09ba3b7,complet patron bootcamp go zero hero patron 3,"4.5
(229,492 ratings)",learn patron like profession start basi go way creat applic game jose gorilla,185 lectures,All Levels,24 hours
1,5e4113dd70dfe123d09ba3b8,data scienc cours 2020 complet data scienc bootcamp,"4.5
(45,837 ratings)",complet data scienc train mathemat statist patron advanc statist patron machin deep learn 365 career,471 lectures,All Levels,29 hours
2,5e4113dd70dfe123d09ba3b9,complet 2020 web develop bootcamp,"4.7
(37,617 ratings)",becom fullstack web develop one cours html iss javascript node react mongodb angela,463 lectures,All Levels,53.5 hours
3,5e4113dd70dfe123d09ba3ba,machin learn hand patron r data scienc,"4.5
(106,337 ratings)",learn creat machin learn algorithm patron r two data scienc expert code templ includ kiril eremenko,294 lectures,All Levels,41.5 hours
4,5e4113dd70dfe123d09ba3bb,web develop bootcamp,"4.6
(153,435 ratings)",cours need learn web develop html iss node colt steel,402 lectures,All Levels,47 hours
5,5e4113dd70dfe123d09ba3bc,cava program masterclass softwar develop,"4.6
(98,404 ratings)",learn cava cours becom comput programm obtain valuabl core cava skill cava mortif tim buchalka,400 lectures,All Levels,80.5 hours
6,5e4113dd70dfe123d09ba3bd,react complet guid inch hook react outer red,"4.6
(63,203 ratings)",dive learn react scratch learn react hook red react routin anim next way academ maximilian schwarzmüller,543 lectures,All Levels,45 hours
7,5e4113dd70dfe123d09ba3be,complet javascript cours 2020 build real project,"4.6
(62,841 ratings)",master javascript complet cours project challeng quir javascript est top ajar webpack jone schmedtmann,166 lectures,All Levels,28 hours
8,5e4113dd70dfe123d09ba3bf,patron data scienc machin learn bootcamp,"4.5
(62,766 ratings)",learn use jump hand seaboard matplotlib slowli scikitlearn machin learn tensorflow jose gorilla,164 lectures,All Levels,25 hours
9,5e4113dd70dfe123d09ba3c0,13 swift 5 complet pp develop bootcamp,"4.7
(30,925 ratings)",beginn pp develop one cours fulli updat comprehens modul dedic swiftli angela,544 lectures,All Levels,58.5 hours
10,5e4113dd70dfe123d09ba3c1,angular 9 complet guid 2020 edit,"4.6
(106,200 ratings)",master angular formerli angular 2 build awesom reactiv web ape successor angular maximilian schwarzmüller,504 lectures,All Levels,37 hours
11,5e4113dd70dfe123d09ba3c2,complet patron develop 2020 zero masteri,"4.6
(6,044 ratings)",becom patron 3 develop get hire build 12 project learn web develop machin learn andrew neagoi,322 lectures,All Levels,30.5 hours
12,5e4113dd70dfe123d09ba3c3,doctor masteri kubernet swarm doctor captain,"4.6
(30,756 ratings)",build test deploy contain best megacours doctor kubernet compos swarm registri use drop bet fish,172 lectures,All Levels,19.5 hours
13,5e4113dd70dfe123d09ba3c4,ultim bootcamp go sal beginn expert,"4.6
(33,045 ratings)",becom demand sal master creat complex databas build report realworld project colt steel,320 lectures,Beginner,20.5 hours
14,5e4113dd70dfe123d09ba3c5,ultim terrifi develop associ 2020 new,"4.6
(14,179 ratings)",becom terrifi develop learn terrifi develop associ topic pass terrifi develop exam stephen mark terrifi solut architect develop,220 lectures,All Levels,19 hours
15,5e4113dd70dfe123d09ba3c6,learn patron program masterclass,"4.5
(34,198 ratings)",patron beginn cours reach patron languag fast includ patron onlin train patron 3 tim buchalka,316 lectures,All Levels,50 hours
16,5e4113e570dfe123d09ba3c7,doctor kubernet complet guid,"4.6
(21,897 ratings)",build test deploy doctor applic kubernet learn productionstyl develop workflow stephen rider,305 lectures,All Levels,22 hours
17,5e4113e570dfe123d09ba3c8,deep learn hand artifici neutral network,"4.5
(27,220 ratings)",learn creat deep learn algorithm patron two machin learn data scienc expert templ includ kiril eremenko,189 lectures,All Levels,23 hours
18,5e4113e570dfe123d09ba3c9,complet 2020 flutter develop bootcamp dart,"4.7
(8,458 ratings)",offici creat collabor goos flutter team angela,230 lectures,All Levels,28 hours
19,5e4113e570dfe123d09ba3ca,modern javascript bootcamp cours 2020,"4.7
(1,842 ratings)",updat resourc onlin master javascript build beauti portfolio project colt steel,483 lectures,All Levels,52 hours
20,5e4113e570dfe123d09ba3cb,learn flutter dart build andro ape 2020,"4.6
(15,843 ratings)",complet guid flutter sd flutter framework build nativ andro ape academ maximilian schwarzmüller,605 lectures,All Levels,59 hours
21,5e4113e570dfe123d09ba3cc,begin c program beginn beyond,"4.5
(17,688 ratings)",obtain modern c objectori program top st skill need game system applic develop tim buchalka learn program academi,266 lectures,All Levels,39.5 hours
22,5e4113e570dfe123d09ba3cd,complet c uniti develop learn code make game,"4.7
(68,847 ratings)",game develop design learn uniti 2018 c first 7 uniti game web mac pp includ tillman ben twist,221 lectures,All Levels,35 hours
23,5e4113e570dfe123d09ba3ce,patron meg cours build 10 real world applic,"4.5
(32,337 ratings)",complet patron cours beginn intermedi master patron 3 make 10 amaz patron ape audit,264 lectures,All Levels,24 hours
24,5e4113e570dfe123d09ba3cf,complet web develop 2020 zero masteri,"4.7
(29,964 ratings)",learn code becom web develop 2020 html iss javascript react node machin learn andrew neagoi,335 lectures,All Levels,35 hours
25,5e4113e570dfe123d09ba3d0,javascript complet guid 2020 beginn advanc,"4.7
(3,361 ratings)",modern javascript begin way expert level gustav javascript resourc 2020 academ maximilian schwarzmüller,614 lectures,All Levels,52.5 hours
26,5e4113e570dfe123d09ba3d1,complet node develop cours rd edit,"4.7
(40,272 ratings)",learn node build realworld applic node express mongodb jest andrew mead,177 lectures,All Levels,34.5 hours
27,5e4113e570dfe123d09ba3d2,complet react develop 2020 w red hook graph,"4.6
(5,039 ratings)",becom senior react develop build massiv commerc pp red hook graph contextapi strike firebas andrew neagoi,335 lectures,All Levels,40 hours
28,5e4113e570dfe123d09ba3d3,complet c uniti develop learn code make game,"4.6
(15,815 ratings)",game develop design learn c use uniti engin first uniti game web mac pp ben twist,216 lectures,All Levels,34 hours
29,5e4113e570dfe123d09ba3d4,node complet guid inch mac rest axi graph,"4.7
(12,895 ratings)",master node build rest axi node graph axi add authent use mongodb sal much academ maximilian schwarzmüller,487 lectures,All Levels,36.5 hours
30,5e4113e570dfe123d09ba3d5,build respons real world webster html case,"4.6
(33,784 ratings)",easiest way learn modern web design html case stepbystep scratch design code huge project jone schmedtmann,77 lectures,All Levels,12 hours
31,5e4113e570dfe123d09ba3d6,react nativ practic guid 2020,"4.7
(11,242 ratings)",use react nativ react knowledg take web develop skill build nativ andro ape academ maximilian schwarzmüller,488 lectures,All Levels,45.5 hours
32,5e4113ed70dfe123d09ba3d7,advanc iss pass flexor grid anim,"4.8
(18,419 ratings)",advanc modern iss cours internet master flexor iss grid respons design much jone schmedtmann,125 lectures,Intermediate,28 hours
33,5e4113ed70dfe123d09ba3d8,learn patron data analysi visual,"4.4
(12,620 ratings)",learn patron use analyzevisu present data includ ton sampl code hour video jose gorilla,110 lectures,All Levels,21 hours
34,5e4113ed70dfe123d09ba3d9,unreal engin c develop learn c make video game,"4.6
(39,016 ratings)",creat collabor epic game learn c basi make first 4 video game unreal ben twist,303 lectures,All Levels,48.5 hours
35,5e4113ed70dfe123d09ba3da,complet web develop cours 20,"4.5
(55,068 ratings)",learn web develop build 25 webster mobil ape use html iss javascript pp patron rob perciv,308 lectures,All Levels,30.5 hours
36,5e4113ed70dfe123d09ba3db,vue 2 complet guid inch vue outer vex,"4.7
(33,813 ratings)",view awesom javascript framework build front applic view mile best angular react maximilian schwarzmüller,400 lectures,All Levels,22 hours
37,5e4113ed70dfe123d09ba3dc,spring liber beginn includ spring boot,"4.6
(35,374 ratings)",spring 5 learn spring 5 core top spring mac spring secur spring rest spring boot 2 thymeleaf pa liber derbi,561 lectures,All Levels,42 hours
38,5e4113ed70dfe123d09ba3dd,r program r data scienc real exercis,"4.6
(26,311 ratings)",learn program r r studio data analysi data scienc statist analysi packag function ggplot2 kiril eremenko,80 lectures,All Levels,10.5 hours
39,5e4113ed70dfe123d09ba3de,patron django full stick web develop bootcamp,"4.5
(24,682 ratings)",learn build webster html iss bootstrap javascript queri patron 3 django jose gorilla,198 lectures,All Levels,32 hours
40,5e4113ed70dfe123d09ba3df,automat bore stuff patron program,"4.6
(40,286 ratings)",practic program cours offic worker academ administr want improv product al sweigart,51 lectures,All Levels,9.5 hours
41,5e4113ed70dfe123d09ba3e0,terrifi solut architect profession latest exam,"4.6
(864 ratings)",ace amazon terrifi solut architect profession new exam use uniqu allison prepar guid confin,318 lectures,Expert,52.5 hours
42,5e4113ed70dfe123d09ba3e1,selenium webdriv cava basi advancedframework,"4.6
(36,704 ratings)",top rate best seller 1 master selenium cava cours 5 million student learn worldwid great collabor paul hetti,342 lectures,All Levels,55 hours
43,5e4113ed70dfe123d09ba3e2,data structur algorithm,"4.7
(34,812 ratings)",learn data structur algorithm scratch support cava code guy,239 lectures,All Levels,28.5 hours
44,5e4113ed70dfe123d09ba3e3,master come interview data structur algorithm,"4.7
(5,015 ratings)",ultim come interview bootcamp get job offer negoti rais everyth need get job want andrew neagoi,256 lectures,All Levels,19.5 hours
45,5e4113ed70dfe123d09ba3e4,artifici intellig learn build ai,"4.3
(12,893 ratings)",combin power data scienc machin learn deep learn creat power ai realworld applic vaselin de pontev,117 lectures,All Levels,16.5 hours
46,5e4113ed70dfe123d09ba3e5,modern react red 2020 updat,"4.6
(52,817 ratings)",master react v1663 red react outer webpack createreactapp includ hook stephen rider,487 lectures,All Levels,47.5 hours
47,5e4113ed70dfe123d09ba3e6,understand typescript 2020 edit,"4.7
(11,502 ratings)",dont limit usag typescript angular learn basi featur workflow use maximilian schwarzmüller,352 lectures,All Levels,22.5 hours
48,5e4113f970dfe123d09ba3e7,machin learn data scienc deep learn patron,"4.5
(18,589 ratings)",complet hand machin learn tutor data scienc tensorflow artifici intellig neutral network sunday educ frank lane,110 lectures,Beginner,14 hours
49,5e4113f970dfe123d09ba3e8,kubernet terrifi applic develop clad test,"4.7
(3,279 ratings)",learn concept practic kubernet mortif hand law right brother drop clad mumshad mannambeth,106 lectures,All Levels,6 hours
50,5e4113f970dfe123d09ba3e9,react node express mongodb men fullstack guid,"4.7
(924 ratings)",build fullstack react applic node express mongodb men projectfocus cours academ maximilian schwarzmüller,206 lectures,All Levels,19 hours
51,5e4113f970dfe123d09ba3ea,patron financi analysi algorithm trade,"4.5
(9,565 ratings)",learn jump hand matplotlib quantopian financ algorithm trade patron jose gorilla,121 lectures,All Levels,17 hours
52,5e4113f970dfe123d09ba3eb,modern patron 3 bootcamp,"4.6
(14,864 ratings)",uniqu interact patron experi nearli 200 exercis quir colt steel,374 lectures,Beginner,30.5 hours
53,5e4113f970dfe123d09ba3ec,c basi beginn learn c fundament come,"4.5
(30,875 ratings)",master c fundament 6 hour popular cours 50000 student pack tip exercis hamedani,87 lectures,Beginner,5.5 hours
54,5e4113f970dfe123d09ba3ed,learn patron ethic hack scratch,"4.6
(6,742 ratings)",start 0 learn topic simultan scratch write 20 hack program said said,176 lectures,All Levels,23.5 hours
55,5e4113f970dfe123d09ba3ee,complet react nativ hook cours 2020 edit,"4.6
(28,994 ratings)",understand react nativ hook context react navig stephen rider,419 lectures,All Levels,39 hours
56,5e4113f970dfe123d09ba3ef,complet tensorflow 2 year deep learn bootcamp,"4.6
(801 ratings)",learn use patron deep learn gorg latest tensorflow 2 librari year jose gorilla,115 lectures,All Levels,19 hours
57,5e4113f970dfe123d09ba3f0,complet andro orel develop cours build 23 ape,"4.5
(7,726 ratings)",learn andro pp develop use cava olin build real ape includ super mari run whatsapp instagram rob perciv,272 lectures,All Levels,37.5 hours
58,5e4113f970dfe123d09ba3f1,serum mortif rep serum master agil serum train,"4.4
(14,326 ratings)",overview serum agil project managementcommon questionstip pass pm serum org onlin serum master mortif paul ashen,65 lectures,All Levels,3 hours
59,5e4113f970dfe123d09ba3f2,mongodb complet develop guid 2020,"4.6
(5,680 ratings)",master mongodb develop web mobil ape crude oper index aggreg framework mongodb academ maximilian schwarzmüller,263 lectures,All Levels,17.5 hours
60,5e4113f970dfe123d09ba3f3,c program beginn master c languag,"4.4
(9,000 ratings)",c program increas career option becom better de languag learn c printer explain tim buchalka learn program academi,137 lectures,All Levels,24 hours
61,5e4113f970dfe123d09ba3f4,modern html iss begin includ pass,"4.7
(6,946 ratings)",build modern respons webster html case pass learn flex iss grid bad travers,128 lectures,All Levels,21 hours
62,5e4113f970dfe123d09ba3f5,complet andro n develop cours,"4.4
(24,007 ratings)",learn andro pp develop andro 7 nought build real ape includ user whatsapp instagram rob perciv,272 lectures,All Levels,32.5 hours
63,5e4113f970dfe123d09ba3f6,data scienc realiz data scienc exercis includ,"4.6
(22,828 ratings)",learn data scienc step step real analysi exampl data mine model tableaux visual kiril eremenko,213 lectures,All Levels,21 hours
64,5e41140670dfe123d09ba3f7,javascript algorithm data structur masterclass,"4.7
(6,417 ratings)",miss comput scienc come interview bootcamp colt steel,249 lectures,All Levels,22 hours
65,5e41140670dfe123d09ba3f8,modern javascript begin,"4.7
(15,421 ratings)",learn build project pure javascript framework librari bad travers,122 lectures,All Levels,21.5 hours
66,5e41140670dfe123d09ba3f9,complet machin learn data scienc zero masteri,"4.7
(599 ratings)",learn data scienc data analysi machin learn artifici intellig patron tensorflow hand andrew neagoi,354 lectures,All Levels,42.5 hours
67,5e41140670dfe123d09ba3fa,tensorflow 20 deep learn artifici intellig,"4.7
(701 ratings)",neutral network comput vision time seri forecast nap gun reinforc learn lazi programm,124 lectures,All Levels,20.5 hours
68,5e41140670dfe123d09ba3fb,statist data scienc busi analysi,"4.5
(10,273 ratings)",statist need offic descript differenti statist hypothesi test repress analysi 365 career,92 lectures,All Levels,5 hours
69,5e41140670dfe123d09ba3fc,build pp spent core angular scratch,"4.6
(8,984 ratings)",practic exampl build applic spent core webapi angular start finish nail cummin,218 lectures,Beginner,29 hours
70,5e41140670dfe123d09ba3fd,master microservic spring boot spring cloud,"4.4
(14,739 ratings)",awesom journey rest web servic microservic cava spring boot spring cloud in28minut offici,135 lectures,All Levels,11 hours
71,5e41140670dfe123d09ba3fe,apach kaska seri learn apach kaska beginn,"4.7
(12,483 ratings)",start learn apach kaska 20 ecosystem core concept real world cava producersconsum big data architectur stephen mark terrifi solut architect develop,123 lectures,All Levels,7.5 hours
72,5e41140670dfe123d09ba3ff,rug core combat creator learn intermedi uniti c come,"4.7
(6,012 ratings)",build combat role play game rug uniti improv c sharp code architectur game level design ben twist,188 lectures,Intermediate,27.5 hours
73,5e41140670dfe123d09ba400,ultim guid game develop uniti 2019,"4.6
(10,049 ratings)",creat partnership uniti technolog learn c develop game comprehens guid jonathan weinberg,300 lectures,Beginner,21 hours
74,5e41140670dfe123d09ba401,becom wordpress develop unlock power code,"4.7
(8,359 ratings)",learn pp javascript wordpress thing rest apt creat custom interact wordpress webster bad chief,113 lectures,All Levels,27 hours
75,5e41140670dfe123d09ba402,complet oracl sal mortif cours,"4.5
(15,246 ratings)",dont learn sal languag becom jobreadi launch career terrifi oracl sal develop imtiaz ahead,38 lectures,All Levels,10 hours
76,5e41140670dfe123d09ba403,c intermedi class interfac top,"4.5
(16,491 ratings)",depth stepbystep guid class interfac objectori program top c hamedani,45 lectures,Intermediate,6 hours
77,5e41140670dfe123d09ba404,node express mongodb complet bootcamp 2020,"4.7
(2,167 ratings)",master node build realworld rest apt web pp authent node secur payment jone schmedtmann,227 lectures,All Levels,42 hours
78,5e41140670dfe123d09ba405,angular node mean stick guid 2020 edit,"4.6
(14,569 ratings)",learn connect angular front node express mongodb back build real applic maximilian schwarzmüller,149 lectures,All Levels,12.5 hours
79,5e41140670dfe123d09ba406,advanc javascript concept,"4.7
(3,933 ratings)",learn modern advanc javascript practic top 10 javascript develop andrew neagoi,216 lectures,All Levels,25 hours
80,5e41141370dfe123d09ba407,typescript complet develop guid 2020,"4.7
(2,454 ratings)",master typescript learn popular design pattern build complex project includ react express stephen rider,278 lectures,All Levels,24.5 hours
81,5e41141370dfe123d09ba408,rest axi flask patron,"4.6
(8,082 ratings)",build profession rest axi patron flask flaskrest flasksqlalchemi jose salvatierra,170 lectures,Intermediate,17.5 hours
82,5e41141370dfe123d09ba409,complet junior senior web develop roadway 2020,"4.7
(4,195 ratings)",go junior develop senior develop learn technic skill senior web develop know 2020 andrew neagoi,394 lectures,Intermediate,35.5 hours
